House_ID,Community_Name,Region,Current_Overcrowding_Index,Last_Refurbished_Date,Asset_Condition_Score
HSG-00435,Bidyadanga,Kimberley,6,2023-12-05,9
HSG-00436,Yandeyarra,Pilbara,5,1995-12-18,4
HSG-00437,Yandeyarra,Pilbara,2,2002-08-29,4
HSG-00438,Wongatha Wonganarra,Goldfields,5,2020-06-14,9
HSG-00439,Yulga Jinna,Mid West,4,2010-07-14,6
HSG-00440,Jigalong,Pilbara,5,2023-10-08,8
HSG-00441,Bidyadanga,Kimberley,10,2020-05-08,5
HSG-00442,Yandeyarra,Pilbara,4,2015-12-25,7
HSG-00443,Burringurrah,Gascoyne,7,2011-01-24,9
HSG-00444,Beagle Bay,Kimberley,6,2016-11-30,5
HSG-00445,Bidyadanga,Kimberley,6,2018-03-29,7
HSG-00446,Tjuntjuntjara,Goldfields,7,2013-10-19,6
HSG-00447,Pia Wadjari,Mid West,7,2020-09-18,8
HSG-00448,Pia Wadjari,Mid West,8,2018-04-19,7
HSG-00449,Mungullah,Mid West,5,2012-07-28,6
HSG-00450,Cheeditha,Pilbara,8,2004-04-12,4
HSG-00451,Bidyadanga,Kimberley,6,2016-12-26,5
HSG-00452,Yulga Jinna,Mid West,5,2013-03-08,8
HSG-00453,Pia Wadjari,Mid West,5,2012-05-11,6
HSG-00454,Wongatha Wonganarra,Goldfields,2,2013-01-12,7
HSG-00455,Ardyaloon,Kimberley,6,2013-11-27,9
HSG-00456,Carnarvon Reserve,Gascoyne,4,2026-03-17,6
HSG-00457,Burringurrah,Gascoyne,6,2025-03-26,8
HSG-00458,Beagle Bay,Kimberley,5,2014-11-28,6
HSG-00459,Yulga Jinna,Mid West,6,2024-07-24,6
HSG-00460,Wakathuni,Pilbara,4,2014-11-23,6
HSG-00461,Mungullah,Mid West,7,1996-03-27,4
HSG-00462,Burringurrah,Gascoyne,5,2001-12-26,4
HSG-00463,Coonana,Goldfields,8,2011-05-20,3
HSG-00464,Wakathuni,Pilbara,4,2013-08-18,6
HSG-00465,Bidyadanga,Kimberley,8,2017-06-05,5
HSG-00466,Mungullah,Mid West,4,2016-06-10,9
HSG-00467,Mungullah,Mid West,2,2011-03-25,2
HSG-00468,Warmun,Kimberley,6,2020-10-15,5
HSG-00469,Bidyadanga,Kimberley,3,2014-06-03,7
HSG-00470,Kalumburu,Kimberley,6,1997-01-08,4
HSG-00471,Coonana,Goldfields,2,2020-11-26,7
HSG-00472,Carnarvon Reserve,Gascoyne,6,2023-02-17,5
HSG-00473,Jigalong,Pilbara,9,1999-05-23,4
HSG-00474,Wongatha Wonganarra,Goldfields,2,1995-11-30,4
HSG-00475,Yulga Jinna,Mid West,5,2021-07-21,6
HSG-00476,Ardyaloon,Kimberley,4,2016-11-09,6
HSG-00477,Yulga Jinna,Mid West,2,2012-11-04,8
HSG-00478,Carnarvon Reserve,Gascoyne,5,2021-12-19,8
HSG-00479,Warmun,Kimberley,6,2011-06-19,6
HSG-00480,Burringurrah,Gascoyne,6,2021-08-21,6
HSG-00481,Carnarvon Reserve,Gascoyne,6,2021-10-21,8
HSG-00482,Carnarvon Reserve,Gascoyne,5,2022-09-07,7
HSG-00483,Cheeditha,Pilbara,5,2021-03-09,8
HSG-00484,Wongatha Wonganarra,Goldfields,4,2018-12-05,9
HSG-00485,Burringurrah,Gascoyne,5,2012-01-25,3
HSG-00486,Cheeditha,Pilbara,5,2009-07-17,4
HSG-00487,Wongatha Wonganarra,Goldfields,7,1997-04-19,4
HSG-00488,Carnarvon Reserve,Gascoyne,4,1995-08-13,2
HSG-00489,Jigalong,Pilbara,4,2003-08-20,1
HSG-00490,Ardyaloon,Kimberley,2,2024-05-06,7
HSG-00491,Burringurrah,Gascoyne,7,2019-08-12,6
HSG-00492,Yulga Jinna,Mid West,3,2025-09-17,5
HSG-00493,Burringurrah,Gascoyne,5,2004-09-29,3
HSG-00494,Wakathuni,Pilbara,8,2016-10-11,7
HSG-00495,Ardyaloon,Kimberley,5,2020-10-17,6
HSG-00496,Pia Wadjari,Mid West,5,2000-02-21,2
HSG-00497,Wongatha Wonganarra,Goldfields,4,2009-12-24,4
HSG-00498,Wongatha Wonganarra,Goldfields,3,2014-11-09,5
HSG-00499,Cheeditha,Pilbara,9,2022-12-18,7
HSG-00500,Wakathuni,Pilbara,4,2023-01-14,7
HSG-00501,Mungullah,Mid West,8,2022-04-11,7
HSG-00502,Bidyadanga,Kimberley,5,2001-07-24,4
HSG-00503,Mungullah,Mid West,7,2020-12-14,6
HSG-00504,Burringurrah,Gascoyne,7,2020-03-10,7
HSG-00505,Yulga Jinna,Mid West,7,2011-09-20,5
HSG-00506,Tjuntjuntjara,Goldfields,8,2026-04-13,6
HSG-00507,Yulga Jinna,Mid West,10,2000-02-02,4
HSG-00508,Cheeditha,Pilbara,9,2025-05-04,6
HSG-00509,Tjuntjuntjara,Goldfields,4,2011-01-07,5
HSG-00510,Carnarvon Reserve,Gascoyne,4,2022-10-22,6
HSG-00511,Cheeditha,Pilbara,6,2002-11-10,4
HSG-00512,Coonana,Goldfields,5,2014-05-06,9
HSG-00513,Carnarvon Reserve,Gascoyne,9,2014-08-22,6
HSG-00514,Coonana,Goldfields,5,2013-09-16,6
HSG-00515,Yulga Jinna,Mid West,6,2005-07-19,4
HSG-00516,Carnarvon Reserve,Gascoyne,4,2010-04-14,2
HSG-00517,Pia Wadjari,Mid West,6,2015-08-20,7
HSG-00518,Coonana,Goldfields,4,2019-07-27,8
HSG-00519,Burringurrah,Gascoyne,2,1998-05-16,3
HSG-00520,Ardyaloon,Kimberley,5,2021-12-11,7
HSG-00521,Yulga Jinna,Mid West,9,2012-03-17,5
HSG-00522,Carnarvon Reserve,Gascoyne,7,2015-07-23,5
HSG-00523,Coonana,Goldfields,5,2013-07-21,7
HSG-00524,Wongatha Wonganarra,Goldfields,6,2003-09-18,3
HSG-00525,Burringurrah,Gascoyne,8,2016-09-30,8
HSG-00526,Bidyadanga,Kimberley,4,2015-06-22,6
HSG-00527,Warmun,Kimberley,6,2016-06-13,6
HSG-00528,Kalumburu,Kimberley,4,1999-01-21,4
HSG-00529,Carnarvon Reserve,Gascoyne,5,2024-08-04,8
HSG-00530,Mungullah,Mid West,6,2014-03-18,5
HSG-00531,Yandeyarra,Pilbara,7,1995-06-13,1
HSG-00532,Beagle Bay,Kimberley,8,2013-10-19,2
HSG-00533,Tjuntjuntjara,Goldfields,4,2009-11-03,3
HSG-00534,Wakathuni,Pilbara,2,2011-05-02,8
HSG-00535,Jigalong,Pilbara,4,2015-06-27,6
HSG-00536,Yulga Jinna,Mid West,5,2013-12-23,6
HSG-00537,Wakathuni,Pilbara,5,1996-12-12,3
HSG-00538,Burringurrah,Gascoyne,7,2017-07-23,5
HSG-00539,Mungullah,Mid West,2,2019-01-09,5
HSG-00540,Burringurrah,Gascoyne,8,2018-12-30,7
HSG-00541,Wongatha Wonganarra,Goldfields,4,2019-06-12,5
HSG-00542,Pia Wadjari,Mid West,4,2010-12-06,9
HSG-00543,Burringurrah,Gascoyne,6,2017-03-30,6
HSG-00544,Burringurrah,Gascoyne,7,2013-12-07,6
HSG-00545,Cheeditha,Pilbara,4,2025-01-02,5
HSG-00546,Bidyadanga,Kimberley,5,2011-07-02,5
HSG-00547,Wongatha Wonganarra,Goldfields,7,2011-02-13,6
HSG-00548,Cheeditha,Pilbara,7,2018-03-22,5
HSG-00549,Kalumburu,Kimberley,5,1996-02-04,2
HSG-00550,Yandeyarra,Pilbara,7,2018-07-09,6
HSG-00551,Yandeyarra,Pilbara,7,2010-11-03,1
HSG-00552,Wongatha Wonganarra,Goldfields,10,2011-04-12,5
HSG-00553,Yandeyarra,Pilbara,7,1997-03-17,4
HSG-00554,Yulga Jinna,Mid West,6,1998-10-04,4
HSG-00555,Cheeditha,Pilbara,4,2016-01-06,9
HSG-00556,Ardyaloon,Kimberley,5,2018-08-31,6
HSG-00557,Beagle Bay,Kimberley,7,2013-03-03,6
HSG-00558,Warmun,Kimberley,5,2011-02-27,6
HSG-00559,Coonana,Goldfields,10,2025-12-28,5
HSG-00560,Carnarvon Reserve,Gascoyne,5,2016-01-07,7
HSG-00561,Yulga Jinna,Mid West,7,2011-03-26,8
HSG-00562,Burringurrah,Gascoyne,6,2006-02-25,3
HSG-00563,Bidyadanga,Kimberley,9,2008-10-11,3
HSG-00564,Wongatha Wonganarra,Goldfields,6,2009-05-26,4
HSG-00565,Tjuntjuntjara,Goldfields,5,2020-03-02,6
HSG-00566,Burringurrah,Gascoyne,6,2012-09-11,6
HSG-00567,Coonana,Goldfields,9,2013-06-24,6
HSG-00568,Beagle Bay,Kimberley,4,2021-09-28,7
HSG-00569,Coonana,Goldfields,8,2014-01-19,3
HSG-00570,Mungullah,Mid West,6,2012-01-17,7
HSG-00571,Tjuntjuntjara,Goldfields,4,2026-01-16,8
HSG-00572,Wongatha Wonganarra,Goldfields,5,2019-04-30,6
HSG-00573,Warmun,Kimberley,5,2017-03-11,6
HSG-00574,Yulga Jinna,Mid West,3,1997-06-10,3
HSG-00575,Wongatha Wonganarra,Goldfields,9,2010-07-10,4
HSG-00576,Tjuntjuntjara,Goldfields,3,2007-02-11,2
HSG-00577,Wakathuni,Pilbara,4,2009-10-13,3
HSG-00578,Burringurrah,Gascoyne,9,2012-06-07,7
HSG-00579,Burringurrah,Gascoyne,3,2020-01-25,10
HSG-00580,Carnarvon Reserve,Gascoyne,7,2011-09-05,5
HSG-00581,Coonana,Goldfields,1,2023-04-29,10
HSG-00582,Carnarvon Reserve,Gascoyne,2,1995-09-05,3
HSG-00583,Jigalong,Pilbara,7,2015-09-08,10
HSG-00584,Mungullah,Mid West,8,2019-08-06,7
HSG-00585,Mungullah,Mid West,6,2012-05-04,7
HSG-00586,Mungullah,Mid West,7,2012-10-11,6
HSG-00587,Carnarvon Reserve,Gascoyne,5,2011-06-23,5
HSG-00588,Wongatha Wonganarra,Goldfields,3,2025-11-08,5
HSG-00589,Coonana,Goldfields,1,2019-08-08,5
HSG-00590,Ardyaloon,Kimberley,3,2000-12-10,4
HSG-00591,Kalumburu,Kimberley,5,2025-04-24,8
HSG-00592,Mungullah,Mid West,7,2004-11-06,3
HSG-00593,Jigalong,Pilbara,3,2012-11-22,7
HSG-00594,Pia Wadjari,Mid West,3,2013-11-21,5
HSG-00595,Kalumburu,Kimberley,6,2009-07-03,4
HSG-00596,Coonana,Goldfields,5,2008-08-31,3
HSG-00597,Yulga Jinna,Mid West,4,2022-02-05,6
HSG-00598,Ardyaloon,Kimberley,1,2016-10-06,6
HSG-00599,Burringurrah,Gascoyne,5,2014-02-04,6
HSG-00600,Wakathuni,Pilbara,5,2015-03-14,8
HSG-00601,Coonana,Goldfields,5,2023-05-14,5
HSG-00602,Yulga Jinna,Mid West,5,2026-01-26,6
HSG-00603,Yandeyarra,Pilbara,5,2022-07-30,6
HSG-00604,Warmun,Kimberley,3,2013-01-27,4
HSG-00605,Warmun,Kimberley,2,2012-02-03,9
HSG-00606,Carnarvon Reserve,Gascoyne,2,2013-03-22,4
HSG-00607,Burringurrah,Gascoyne,3,2018-08-10,7
HSG-00608,Wongatha Wonganarra,Goldfields,4,2016-01-31,8
HSG-00609,Coonana,Goldfields,4,2018-11-01,6
HSG-00610,Tjuntjuntjara,Goldfields,3,2024-08-17,9
HSG-00611,Carnarvon Reserve,Gascoyne,2,2012-08-21,6
HSG-00612,Mungullah,Mid West,6,2014-07-07,6
HSG-00613,Yulga Jinna,Mid West,5,2015-06-10,5
HSG-00614,Pia Wadjari,Mid West,5,2021-12-28,5
HSG-00615,Mungullah,Mid West,7,2011-01-30,9
HSG-00616,Cheeditha,Pilbara,4,2009-10-08,3
HSG-00617,Kalumburu,Kimberley,5,2012-10-31,10
HSG-00618,Carnarvon Reserve,Gascoyne,3,2014-01-28,8
HSG-00619,Coonana,Goldfields,9,2015-07-05,5
HSG-00620,Warmun,Kimberley,6,2015-04-15,8
HSG-00621,Carnarvon Reserve,Gascoyne,4,2025-01-12,5
HSG-00622,Yulga Jinna,Mid West,4,2013-04-25,4
HSG-00623,Jigalong,Pilbara,4,1999-02-19,3
HSG-00624,Tjuntjuntjara,Goldfields,5,2014-02-13,4
HSG-00625,Yandeyarra,Pilbara,6,1999-02-01,3
HSG-00626,Carnarvon Reserve,Gascoyne,6,2014-01-30,7
HSG-00627,Burringurrah,Gascoyne,1,2016-11-18,6
HSG-00628,Yulga Jinna,Mid West,8,2002-12-29,3
HSG-00629,Tjuntjuntjara,Goldfields,9,2010-10-07,6
HSG-00630,Warmun,Kimberley,3,2016-02-17,5
HSG-00631,Tjuntjuntjara,Goldfields,6,2013-05-09,6
HSG-00632,Carnarvon Reserve,Gascoyne,6,2010-05-25,4
HSG-00633,Wongatha Wonganarra,Goldfields,5,1995-08-14,3
HSG-00634,Pia Wadjari,Mid West,5,2010-02-22,4
HSG-00635,Coonana,Goldfields,3,2013-08-14,8
HSG-00636,Wakathuni,Pilbara,7,2016-01-21,7
HSG-00637,Yulga Jinna,Mid West,3,2010-10-10,5
HSG-00638,Cheeditha,Pilbara,8,2021-03-20,6
HSG-00639,Burringurrah,Gascoyne,10,2020-08-26,6
HSG-00640,Kalumburu,Kimberley,5,2025-04-21,5
HSG-00641,Ardyaloon,Kimberley,5,2013-03-23,5
HSG-00642,Yandeyarra,Pilbara,7,2022-05-26,7
HSG-00643,Wakathuni,Pilbara,3,2003-05-05,3
HSG-00644,Burringurrah,Gascoyne,1,2011-05-25,6
HSG-00645,Kalumburu,Kimberley,3,1996-11-07,2
HSG-00646,Ardyaloon,Kimberley,6,2017-08-30,10
HSG-00647,Coonana,Goldfields,5,2013-03-02,7
HSG-00648,Ardyaloon,Kimberley,5,2022-01-27,5
HSG-00649,Cheeditha,Pilbara,7,2015-01-16,5
HSG-00650,Mungullah,Mid West,6,2014-11-06,6
HSG-00651,Yulga Jinna,Mid West,4,2018-06-09,7
HSG-00652,Cheeditha,Pilbara,5,2011-07-03,4
HSG-00653,Ardyaloon,Kimberley,6,2001-11-22,4
HSG-00654,Yulga Jinna,Mid West,5,2011-05-05,5
HSG-00655,Beagle Bay,Kimberley,7,2023-09-17,6
HSG-00656,Yulga Jinna,Mid West,5,2015-08-16,7
HSG-00657,Kalumburu,Kimberley,8,2025-02-01,7
HSG-00658,Wakathuni,Pilbara,5,2006-05-11,3
HSG-00659,Bidyadanga,Kimberley,3,2025-02-27,5
HSG-00660,Coonana,Goldfields,4,2019-08-04,5
HSG-00661,Wakathuni,Pilbara,5,2023-12-28,6
HSG-00662,Jigalong,Pilbara,5,2013-06-20,6
HSG-00663,Burringurrah,Gascoyne,5,2002-03-25,2
HSG-00664,Kalumburu,Kimberley,3,2015-05-05,5
HSG-00665,Warmun,Kimberley,2,2019-04-23,7
HSG-00666,Wongatha Wonganarra,Goldfields,8,2013-12-16,8
HSG-00667,Bidyadanga,Kimberley,5,2011-09-24,8
HSG-00668,Cheeditha,Pilbara,5,2013-10-23,5
HSG-00669,Wakathuni,Pilbara,4,2023-07-18,5
HSG-00670,Coonana,Goldfields,4,2024-04-17,6
HSG-00671,Coonana,Goldfields,5,2013-06-02,6
HSG-00672,Wakathuni,Pilbara,6,2015-11-29,8
HSG-00673,Ardyaloon,Kimberley,7,2013-12-26,3
HSG-00674,Pia Wadjari,Mid West,1,2018-04-09,7
HSG-00675,Yandeyarra,Pilbara,2,2020-10-22,5
HSG-00676,Yulga Jinna,Mid West,2,1996-09-16,2
HSG-00677,Mungullah,Mid West,6,2026-04-14,7
HSG-00678,Wongatha Wonganarra,Goldfields,4,2011-08-01,1
HSG-00679,Burringurrah,Gascoyne,4,2014-05-26,6
HSG-00680,Tjuntjuntjara,Goldfields,2,2014-04-19,6
HSG-00681,Carnarvon Reserve,Gascoyne,5,2020-06-14,7
HSG-00682,Mungullah,Mid West,5,2010-01-16,4
HSG-00683,Tjuntjuntjara,Goldfields,8,2011-03-20,5
HSG-00684,Beagle Bay,Kimberley,5,2001-01-14,4
HSG-00685,Pia Wadjari,Mid West,4,1999-04-27,4
HSG-00686,Tjuntjuntjara,Goldfields,5,2018-07-15,9
HSG-00687,Yulga Jinna,Mid West,2,2007-10-12,3
HSG-00688,Beagle Bay,Kimberley,8,2017-05-28,5
HSG-00689,Pia Wadjari,Mid West,4,2013-12-15,7
HSG-00690,Pia Wadjari,Mid West,4,2012-07-03,9
HSG-00691,Carnarvon Reserve,Gascoyne,6,2016-12-18,5
HSG-00692,Carnarvon Reserve,Gascoyne,10,1998-12-27,4
HSG-00693,Wakathuni,Pilbara,7,2016-01-03,6
HSG-00694,Yulga Jinna,Mid West,8,2018-12-16,8
HSG-00695,Pia Wadjari,Mid West,5,2001-11-30,4
HSG-00696,Kalumburu,Kimberley,6,2007-08-04,4
HSG-00697,Carnarvon Reserve,Gascoyne,9,2025-10-05,6
HSG-00698,Wakathuni,Pilbara,4,2016-06-11,6
HSG-00699,Warmun,Kimberley,2,1999-03-26,4
HSG-00700,Coonana,Goldfields,8,2005-07-01,4
HSG-00701,Wakathuni,Pilbara,3,2014-04-25,6
HSG-00702,Yulga Jinna,Mid West,8,2010-08-08,7
HSG-00703,Yulga Jinna,Mid West,7,1997-06-16,4
HSG-00704,Yulga Jinna,Mid West,2,2024-11-26,8
HSG-00705,Carnarvon Reserve,Gascoyne,4,2023-01-23,5
HSG-00706,Coonana,Goldfields,8,2024-08-14,7
HSG-00707,Pia Wadjari,Mid West,6,2013-04-08,9
HSG-00708,Ardyaloon,Kimberley,4,2018-02-07,7
HSG-00709,Carnarvon Reserve,Gascoyne,5,2011-11-23,6
HSG-00710,Pia Wadjari,Mid West,8,2021-12-05,6
HSG-00711,Warmun,Kimberley,6,2022-12-30,7
HSG-00712,Mungullah,Mid West,4,2011-03-22,4
HSG-00713,Tjuntjuntjara,Goldfields,3,2003-10-14,2
HSG-00714,Wakathuni,Pilbara,10,2002-10-04,4
HSG-00715,Warmun,Kimberley,5,2011-12-21,5
HSG-00716,Bidyadanga,Kimberley,6,2024-05-31,7
HSG-00717,Ardyaloon,Kimberley,7,2003-07-08,4
HSG-00718,Beagle Bay,Kimberley,5,2018-09-09,6
HSG-00719,Jigalong,Pilbara,4,2015-08-19,8
HSG-00720,Pia Wadjari,Mid West,6,2018-11-05,7
HSG-00721,Jigalong,Pilbara,6,2012-11-11,8
HSG-00722,Kalumburu,Kimberley,5,2007-10-16,3
HSG-00723,Burringurrah,Gascoyne,6,2002-06-02,4
HSG-00724,Jigalong,Pilbara,4,2017-06-05,7
HSG-00725,Kalumburu,Kimberley,8,2022-08-29,6
HSG-00726,Cheeditha,Pilbara,6,2016-02-21,9
HSG-00727,Mungullah,Mid West,6,2017-06-22,10
HSG-00728,Yulga Jinna,Mid West,6,2003-08-03,2
HSG-00729,Yulga Jinna,Mid West,7,2013-08-05,6
HSG-00730,Bidyadanga,Kimberley,8,2014-10-10,7
HSG-00731,Carnarvon Reserve,Gascoyne,5,2004-07-24,3
HSG-00732,Carnarvon Reserve,Gascoyne,5,2009-12-24,4
HSG-00733,Beagle Bay,Kimberley,4,2017-04-02,7
HSG-00734,Cheeditha,Pilbara,9,2021-09-11,6
HSG-00735,Pia Wadjari,Mid West,2,2021-08-09,6
HSG-00736,Pia Wadjari,Mid West,8,2008-09-26,4
HSG-00737,Carnarvon Reserve,Gascoyne,5,2020-09-22,6
HSG-00738,Coonana,Goldfields,3,2020-12-20,7
HSG-00739,Yulga Jinna,Mid West,5,2024-11-27,6
HSG-00740,Warmun,Kimberley,3,2022-02-20,5
HSG-00741,Yulga Jinna,Mid West,7,2010-11-05,5
HSG-00742,Pia Wadjari,Mid West,9,2011-09-25,5
HSG-00743,Yandeyarra,Pilbara,5,2026-02-06,7
HSG-00744,Coonana,Goldfields,2,2006-02-08,2
HSG-00745,Burringurrah,Gascoyne,2,2020-10-08,8
HSG-00746,Burringurrah,Gascoyne,4,2022-08-10,10
HSG-00747,Bidyadanga,Kimberley,4,2014-08-28,6
HSG-00748,Warmun,Kimberley,8,2019-10-26,9
HSG-00749,Beagle Bay,Kimberley,10,2017-05-15,8
HSG-00750,Pia Wadjari,Mid West,7,2015-04-18,7
HSG-00751,Mungullah,Mid West,7,2019-02-13,5
HSG-00752,Burringurrah,Gascoyne,3,2013-03-09,5
HSG-00753,Carnarvon Reserve,Gascoyne,5,2020-02-15,5
HSG-00754,Kalumburu,Kimberley,7,2014-09-02,7
HSG-00755,Wongatha Wonganarra,Goldfields,5,2020-12-16,8
HSG-00756,Tjuntjuntjara,Goldfields,2,2017-09-10,5
HSG-00757,Beagle Bay,Kimberley,3,2001-05-05,2
HSG-00758,Wongatha Wonganarra,Goldfields,5,2021-06-05,5
HSG-00759,Jigalong,Pilbara,8,2021-05-31,7
HSG-00760,Coonana,Goldfields,3,2013-09-24,9
HSG-00761,Cheeditha,Pilbara,8,2012-11-21,7
HSG-00762,Mungullah,Mid West,5,2011-11-08,4
HSG-00763,Burringurrah,Gascoyne,4,2014-10-12,7
HSG-00764,Pia Wadjari,Mid West,9,2026-04-12,8
HSG-00765,Yulga Jinna,Mid West,4,2003-05-03,3
HSG-00766,Burringurrah,Gascoyne,5,2007-10-27,2
HSG-00767,Wakathuni,Pilbara,6,2017-12-17,5
HSG-00768,Tjuntjuntjara,Goldfields,4,1996-08-14,3
HSG-00769,Wakathuni,Pilbara,6,2015-06-17,5
HSG-00770,Ardyaloon,Kimberley,2,2010-07-17,1
HSG-00771,Mungullah,Mid West,5,2023-03-11,9
HSG-00772,Pia Wadjari,Mid West,9,2025-10-22,5
HSG-00773,Jigalong,Pilbara,4,2017-03-11,6
HSG-00774,Coonana,Goldfields,3,2015-01-24,6
HSG-00775,Bidyadanga,Kimberley,7,2021-05-04,8
HSG-00776,Yulga Jinna,Mid West,5,2016-06-07,5
HSG-00777,Wakathuni,Pilbara,3,2011-06-07,4
HSG-00778,Ardyaloon,Kimberley,5,2019-09-29,6
HSG-00779,Beagle Bay,Kimberley,7,1996-02-11,4
HSG-00780,Burringurrah,Gascoyne,8,2026-05-25,5
HSG-00781,Coonana,Goldfields,5,2000-06-14,4
HSG-00782,Wakathuni,Pilbara,1,2024-02-02,7
HSG-00783,Mungullah,Mid West,7,2023-04-08,5
HSG-00784,Tjuntjuntjara,Goldfields,5,2017-03-22,6
HSG-00785,Mungullah,Mid West,2,2022-04-25,5
HSG-00786,Carnarvon Reserve,Gascoyne,7,2008-10-20,3
HSG-00787,Wongatha Wonganarra,Goldfields,6,2007-07-17,3
HSG-00788,Wakathuni,Pilbara,6,2012-02-11,5
HSG-00789,Ardyaloon,Kimberley,1,2022-03-28,8
HSG-00790,Burringurrah,Gascoyne,3,2002-10-28,4
HSG-00791,Coonana,Goldfields,5,2019-01-10,8
HSG-00792,Beagle Bay,Kimberley,3,2016-06-12,6
HSG-00793,Bidyadanga,Kimberley,6,2019-09-08,7
HSG-00794,Carnarvon Reserve,Gascoyne,5,2014-01-01,5
HSG-00795,Beagle Bay,Kimberley,3,2010-11-17,6
HSG-00796,Beagle Bay,Kimberley,3,1998-07-14,1
HSG-00797,Carnarvon Reserve,Gascoyne,6,2025-11-26,7
HSG-00798,Coonana,Goldfields,1,2001-08-17,4
HSG-00799,Pia Wadjari,Mid West,6,2020-10-01,9
HSG-00800,Ardyaloon,Kimberley,5,1996-05-02,4
HSG-00801,Bidyadanga,Kimberley,5,2020-05-10,8
HSG-00802,Warmun,Kimberley,4,1998-01-10,4
HSG-00803,Burringurrah,Gascoyne,4,2000-06-10,4
HSG-00804,Mungullah,Mid West,5,2022-01-08,8
HSG-00805,Bidyadanga,Kimberley,6,2023-09-11,5
HSG-00806,Jigalong,Pilbara,4,1996-12-20,3
HSG-00807,Yulga Jinna,Mid West,7,2023-12-23,5
HSG-00808,Yulga Jinna,Mid West,5,2019-05-02,10
HSG-00809,Yandeyarra,Pilbara,6,2001-04-06,4
HSG-00810,Yulga Jinna,Mid West,4,2024-12-22,8
HSG-00811,Yandeyarra,Pilbara,5,2013-06-04,3
HSG-00812,Yandeyarra,Pilbara,7,2008-09-21,4
HSG-00813,Wongatha Wonganarra,Goldfields,9,2018-03-07,7
HSG-00814,Coonana,Goldfields,4,2018-04-01,8
HSG-00815,Bidyadanga,Kimberley,5,2013-01-13,7
HSG-00816,Carnarvon Reserve,Gascoyne,6,2005-06-04,4
HSG-00817,Carnarvon Reserve,Gascoyne,4,2010-10-12,7
HSG-00818,Burringurrah,Gascoyne,4,2024-09-16,5
HSG-00819,Carnarvon Reserve,Gascoyne,3,2015-03-13,6
HSG-00820,Coonana,Goldfields,10,1995-06-26,4
HSG-00821,Beagle Bay,Kimberley,5,2026-05-07,8
HSG-00822,Beagle Bay,Kimberley,5,2024-09-30,6
HSG-00823,Tjuntjuntjara,Goldfields,3,2022-02-28,6
HSG-00824,Kalumburu,Kimberley,5,2013-02-07,7
HSG-00825,Coonana,Goldfields,8,2012-12-20,10
HSG-00826,Coonana,Goldfields,6,2015-04-01,6
HSG-00827,Carnarvon Reserve,Gascoyne,5,2021-02-05,5
HSG-00828,Carnarvon Reserve,Gascoyne,6,2014-04-27,5
HSG-00829,Pia Wadjari,Mid West,5,2016-12-15,8
HSG-00830,Kalumburu,Kimberley,3,2012-05-28,8
HSG-00831,Coonana,Goldfields,8,2016-08-16,5
HSG-00832,Wongatha Wonganarra,Goldfields,1,2006-10-09,4
HSG-00833,Wongatha Wonganarra,Goldfields,8,2011-02-22,5
HSG-00834,Carnarvon Reserve,Gascoyne,3,2022-05-27,5
HSG-00835,Mungullah,Mid West,7,2018-08-27,6
HSG-00836,Wongatha Wonganarra,Goldfields,4,2025-12-09,5
HSG-00837,Warmun,Kimberley,4,2005-04-11,4
HSG-00838,Jigalong,Pilbara,9,2012-09-23,5
HSG-00839,Beagle Bay,Kimberley,8,2018-04-14,8
HSG-00840,Beagle Bay,Kimberley,7,2012-06-08,5
HSG-00841,Tjuntjuntjara,Goldfields,6,2023-08-06,5
HSG-00842,Kalumburu,Kimberley,3,2021-07-08,6
HSG-00843,Mungullah,Mid West,2,2024-10-19,8
HSG-00844,Jigalong,Pilbara,4,2017-01-18,6
HSG-00845,Tjuntjuntjara,Goldfields,6,2015-12-21,5
HSG-00846,Pia Wadjari,Mid West,6,2019-04-23,5
HSG-00847,Jigalong,Pilbara,7,1996-04-11,3
HSG-00848,Yandeyarra,Pilbara,5,2020-10-12,9
HSG-00849,Pia Wadjari,Mid West,3,2001-04-04,4
HSG-00850,Burringurrah,Gascoyne,6,2019-10-12,6
HSG-00851,Tjuntjuntjara,Goldfields,6,2018-03-31,6
HSG-00852,Beagle Bay,Kimberley,6,2016-06-05,7
HSG-00853,Carnarvon Reserve,Gascoyne,6,2019-12-15,5
HSG-00854,Yandeyarra,Pilbara,6,2018-11-30,9
HSG-00855,Yulga Jinna,Mid West,5,2012-06-20,4
HSG-00856,Tjuntjuntjara,Goldfields,7,2021-05-15,5
HSG-00857,Pia Wadjari,Mid West,1,2019-04-13,7
HSG-00858,Mungullah,Mid West,4,2022-03-29,5
HSG-00859,Ardyaloon,Kimberley,6,2019-03-26,6
HSG-00860,Wakathuni,Pilbara,7,2014-06-15,5
HSG-00861,Kalumburu,Kimberley,6,2018-04-23,5
HSG-00862,Ardyaloon,Kimberley,7,2019-07-05,7
HSG-00863,Mungullah,Mid West,3,2023-12-12,7
HSG-00864,Ardyaloon,Kimberley,4,2012-05-07,7
HSG-00865,Wakathuni,Pilbara,6,2013-09-20,9
HSG-00866,Warmun,Kimberley,5,2013-03-05,5
HSG-00867,Coonana,Goldfields,5,2021-01-10,5
HSG-00868,Tjuntjuntjara,Goldfields,7,2010-05-16,3
HSG-00869,Carnarvon Reserve,Gascoyne,3,2004-09-21,4
